KalmanPitch,KalmanRoll,
-8.65,-3.53,
-8.68,-3.52,
-8.7,-3.52,
-8.73,-3.51,
-8.75,-3.51,
-8.77,-3.51,
-8.79,-3.5,
-8.8,-3.5,
-8.81,-3.49,
-8.81,-3.49,
-8.82,-3.48,
-8.82,-3.48,
-8.83,-3.47,
-8.83,-3.47,
-8.84,-3.47,
-8.84,-3.46,
-8.84,-3.45,
-8.85,-3.45,
-8.86,-3.45,
-8.86,-3.44,
-8.86,-3.44,
-8.87,-3.43,
-8.87,-3.43,
-8.87,-3.42,
-8.86,-3.42,
-8.86,-3.41,
-8.86,-3.41,
-8.85,-3.4,
-8.85,-3.4,
-8.84,-3.39,
-8.84,-3.39,
-8.83,-3.38,
-8.82,-3.38,
-8.81,-3.37,
-8.8,-3.37,
-8.8,-3.36,
-8.8,-3.36,
-8.8,-3.35,
-8.8,-3.35,
-8.8,-3.34,
-8.81,-3.34,
-8.81,-3.33,
-8.81,-3.33,
-8.81,-3.32,
-8.81,-3.32,
-8.81,-3.31,
-8.81,-3.31,
-8.82,-3.3,
-8.82,-3.3,
-8.82,-3.3,
-8.83,-3.29,
-8.83,-3.29,
-8.84,-3.28,
-8.84,-3.28,
-8.85,-3.27,
-8.85,-3.27,
-8.85,-3.27,
-8.85,-3.26,
-8.85,-3.26,
-8.84,-3.25,
-8.83,-3.25,
-8.81,-3.24,
-8.8,-3.24,
-8.79,-3.24,
-8.78,-3.23,
-8.77,-3.23,
-8.77,-3.22,
-8.76,-3.22,
-8.76,-3.21,
-8.76,-3.21,
-8.76,-3.21,
-8.76,-3.2,
-8.77,-3.2,
-8.77,-3.2,
-8.78,-3.2,
-8.78,-3.19,
-8.79,-3.19,
-8.79,-3.19,
-8.8,-3.18,
-8.81,-3.18,
-8.81,-3.18,
-8.82,-3.17,
-8.83,-3.17,
-8.84,-3.17,
-8.85,-3.16,
-8.85,-3.16,
-8.86,-3.15,
-8.87,-3.15,
-8.88,-3.15,
-8.89,-3.15,
-8.9,-3.14,
-8.91,-3.14,
-8.92,-3.14,
-8.93,-3.14,
-8.94,-3.13,
-8.95,-3.13,
-8.95,-3.13,
-8.96,-3.12,
-8.96,-3.12,
-8.97,-3.12,
-8.97,-3.12,
-8.97,-3.11,
-8.97,-3.11,
-8.97,-3.1,
-8.97,-3.1,
-8.97,-3.1,
-8.97,-3.09,
-8.97,-3.09,
-8.95,-3.08,
-8.94,-3.07,
-8.93,-3.06,
-8.95,-3.06,
-8.92,-3.05,
-8.91,-3.04,
-8.91,-3.03,
-8.89,-3.03,
-8.87,-3.02,
-8.86,-3.01,
-8.84,-2.99,
-8.83,-2.99,
-8.82,-2.98,
-8.8,-2.96,
-8.78,-2.94,
-8.76,-2.91,
-8.75,-2.89,
-8.74,-2.88,
-8.74,-2.88,
-8.75,-2.87,
-8.76,-2.87,
-8.77,-2.87,
-8.77,-2.87,
-8.78,-2.87,
-8.78,-2.87,
-8.78,-2.87,
-8.78,-2.86,
-8.78,-2.86,
-8.76,-2.85,
-8.75,-2.84,
-8.73,-2.83,
-8.72,-2.82,
-8.7,-2.8,
-8.68,-2.79,
-8.66,-2.77,
-8.67,-2.76,
-8.66,-2.75,
-8.67,-2.75,
-8.67,-2.74,
-8.67,-2.74,
-8.67,-2.73,
-8.67,-2.72,
-8.67,-2.72,
-8.67,-2.7,
-8.67,-2.69,
-8.67,-2.66,
-8.71,-2.7,
-8.7,-2.35,
-8.71,-2.24,
-8.71,-2.2,
-8.71,-2.18,
-8.71,-2.17,
-8.71,-2.16,
-8.71,-2.16,
-8.71,-2.15,
-8.7,-2.14,
-8.7,-2.14,
-8.69,-2.13,
-8.68,-2.13,
-8.67,-2.12,
-8.67,-2.12,
-8.66,-2.11,
-8.65,-2.11,
-8.64,-2.1,
-8.63,-2.09,
-8.61,-2.08,
-8.59,-2.07,
-8.58,-2.06,
-8.57,-2.04,
-8.57,-1.99,
-8.59,-1.85,
-8.67,-1.71,
-8.66,-1.3,
-8.66,-1.06,
-8.66,-0.97,
-8.66,-0.92,
-8.67,-0.87,
-8.68,-0.77,
-8.7,-0.56,
-8.71,-0.36,
-8.71,-0.22,
-8.71,-0.11,
-8.7,-0.02,
-8.7,0.04,
-8.7,0.1,
-8.69,0.15,
-8.69,0.2,
-8.69,0.24,
-8.68,0.27,
-8.68,0.3,
-8.68,0.33,
-8.67,0.35,
-8.66,0.38,
-8.65,0.41,
-8.64,0.46,
-8.63,0.52,
-8.62,0.6,
-8.61,0.68,
-8.6,0.77,
-8.59,0.84,
-8.59,0.88,
-8.58,0.91,
-8.57,0.93,
-8.56,0.96,
-8.56,0.98,
-8.55,1.01,
-8.55,1.03,
-8.55,1.05,
-8.55,1.07,
-8.55,1.08,
-8.54,1.1,
-8.54,1.11,
-8.53,1.12,
-8.53,1.13,
-8.52,1.14,
-8.52,1.14,
-8.52,1.15,
-8.51,1.16,
-8.51,1.17,
-8.51,1.18,
-8.51,1.18,
-8.51,1.19,
-8.51,1.2,
-8.5,1.21,
-8.5,1.22,
-8.5,1.23,
-8.5,1.23,
-8.49,1.24,
-8.49,1.25,
-8.49,1.26,
-8.49,1.27,
-8.49,1.28,
-8.49,1.29,
-8.48,1.29,
-8.48,1.3,
-8.48,1.31,
-8.48,1.32,
-8.47,1.33,
-8.47,1.34,
-8.47,1.35,
-8.47,1.35,
-8.47,1.36,
-8.47,1.37,
-8.47,1.38,
-8.47,1.38,
-8.47,1.39,
-8.47,1.39,
-8.48,1.4,
-8.48,1.4,
-8.49,1.41,
-8.5,1.41,
-8.51,1.42,
-8.52,1.42,
-8.53,1.43,
-8.54,1.43,
-8.55,1.44,
-8.56,1.44,
-8.57,1.44,
-8.58,1.44,
-8.6,1.45,
-8.62,1.45,
-8.63,1.45,
-8.65,1.45,
-8.67,1.45,
-8.68,1.43,
-8.69,1.42,
-8.7,1.41,
-8.72,1.41,
-8.74,1.4,
-8.76,1.4,
-8.77,1.39,
-8.81,1.4,
-8.84,1.4,
-8.86,1.41,
-8.87,1.41,
-8.88,1.42,
-8.9,1.41,
-8.93,1.4,
-8.93,1.37,
-8.92,1.32,
-8.93,1.25,
-8.93,1.02,
-8.95,0.72,
-8.96,0.52,
-8.96,0.42,
-8.96,0.36,
-8.96,0.34,
-8.95,0.32,
-8.95,0.3,
-8.95,0.29,
-8.95,0.28,
-8.95,0.28,
-8.95,0.27,
-8.95,0.26,
-8.95,0.26,
-8.95,0.25,
-8.96,0.25,
-8.96,0.25,
-8.96,0.24,
-8.96,0.24,
-8.97,0.24,
-8.97,0.24,
-8.97,0.24,
-8.97,0.23,
-8.98,0.23,
-8.98,0.23,
-8.99,0.23,
-8.99,0.23,
-8.99,0.23,
-9,0.23,
-9,0.23,
-9,0.22,
-9.01,0.22,
-9.01,0.22,
-9.01,0.22,
-9.01,0.22,
-9.01,0.22,
-9.01,0.22,
-9.01,0.22,
-9.03,0.22,
-8.95,0.22,
-8.92,0.22,
-8.92,0.22,
-8.92,0.22,
-8.91,0.22,
-8.89,0.23,
-8.87,0.23,
-8.86,0.23,
-8.84,0.23,
-8.82,0.23,
-8.8,0.24,
-8.77,0.24,
-8.74,0.24,
-8.71,0.25,
-8.68,0.25,
-8.64,0.26,
-8.61,0.26,
-8.58,0.27,
-8.56,0.27,
-8.54,0.27,
-8.53,0.37,
-8.5,0.57,
-8.49,0.7,
-8.48,0.78,
-8.47,0.83,
-8.46,0.89,
-8.45,0.95,
-8.44,0.99,
-8.43,1.03,
-8.42,1.07,
-8.41,1.13,
-8.4,1.24,
-8.39,1.37,
-8.37,1.47,
-8.37,1.53,
-8.36,1.56,
-8.35,1.57,
-8.35,1.59,
-8.34,1.6,
-8.34,1.62,
-8.34,1.63,
-8.33,1.65,
-8.33,1.66,
-8.33,1.68,
-8.32,1.7,
-8.32,1.72,
-8.32,1.74,
-8.32,1.75,
-8.32,1.76,
-8.31,1.77,
-8.31,1.79,
-8.3,1.8,
-8.29,1.81,
-8.29,1.82,
-8.28,1.83,
-8.28,1.84,
-8.27,1.85,
-8.27,1.86,
-8.27,1.87,
-8.26,1.88,
-8.26,1.9,
-8.26,1.91,
-8.25,1.92,
-8.25,1.93,
-8.25,1.93,
-8.24,1.94,
-8.23,1.95,
-8.23,1.96,
-8.22,1.97,
-8.22,1.97,
-8.22,1.98,
-8.21,1.98,
-8.21,1.98,
-8.21,1.99,
-8.21,1.99,
-8.21,1.99,
-8.21,2,
-8.2,2.01,
-8.2,2.01,
-8.2,2.02,
-8.19,2.03,
-8.19,2.03,
-8.19,2.04,
-8.18,2.05,
-8.18,2.05,
-8.18,2.06,
-8.17,2.06,
-8.17,2.07,
-8.17,2.07,
-8.17,2.07,
-8.17,2.08,
-8.17,2.08,
-8.17,2.08,
-8.17,2.09,
-8.17,2.09,
-8.17,2.09,
-8.17,2.09,
-8.17,2.09,
-8.17,2.09,
-8.16,2.1,
-8.16,2.1,
-8.16,2.1,
-8.16,2.11,
-8.16,2.11,
-8.17,2.12,
-8.17,2.12,
-8.17,2.12,
-8.17,2.13,
-8.17,2.13,
-8.18,2.13,
-8.18,2.13,
-8.19,2.13,
-8.19,2.14,
-8.19,2.14,
-8.2,2.14,
-8.2,2.14,
-8.2,2.15,
-8.21,2.14,
-8.21,2.14,
-8.22,2.14,
-8.22,2.14,
-8.22,2.13,
-8.22,2.12,
-8.23,2.11,
-8.24,2.1,
-8.24,2.1,
-8.25,2.09,
-8.25,2.08,
-8.25,2.07,
-8.26,2.06,
-8.27,2.05,
-8.28,2.04,
-8.3,2.04,
-8.31,2.03,
-8.32,2.02,
-8.33,2.02,
-8.35,2.01,
-8.36,2.01,
-8.37,2,
-8.39,1.99,
-8.4,1.99,
-8.42,1.99,
-8.44,1.98,
-8.46,1.98,
-8.48,1.97,
-8.5,1.97,
-8.52,1.96,
-8.54,1.95,
-8.56,1.92,
-8.59,1.88,
-8.6,1.81,
-8.63,1.63,
-8.66,1.45,
-8.67,1.31,
-8.68,1.21,
-8.68,1.15,
-8.69,1.1,
-8.69,1.07,
-8.69,1.04,
-8.7,1.02,
-8.7,1,
-8.7,0.98,
-8.71,0.97,
-8.71,0.96,
-8.71,0.95,
-8.71,0.95,
-8.72,0.94,
-8.72,0.93,
-8.72,0.93,
-8.72,0.93,
-8.73,0.92,
-8.74,0.91,
-8.75,0.91,
-8.76,0.91,
-8.76,0.9,
-8.77,0.9,
-8.78,0.9,
-8.79,0.89,
-8.8,0.89,
-8.81,0.89,
-8.82,0.89,
-8.82,0.88,
-8.83,0.88,
-8.84,0.88,
-8.85,0.88,
-8.85,0.88,
-8.86,0.88,
-8.87,0.88,
-8.87,0.87,
-8.88,0.87,
-8.88,0.87,
-8.88,0.87,
-8.89,0.87,
-8.89,0.87,
-8.89,0.87,
-8.89,0.87,
-8.89,0.87,
-8.89,0.87,
-8.89,0.87,
-8.9,0.87,
-8.9,0.87,
-8.91,0.87,
-8.91,0.87,
-8.91,0.87,
-8.91,0.86,
-8.91,0.86,
-8.91,0.86,
-8.92,0.86,
-8.92,0.87,
-8.92,0.86,
-8.93,0.86,
-8.93,0.86,
-8.93,0.86,
-8.93,0.86,
-8.93,0.86,
-8.93,0.86,
-8.93,0.86,
-8.92,0.86,
-8.9,0.86,
-8.88,0.86,
-8.86,0.86,
-8.85,0.86,
-8.85,0.86,
-8.84,0.86,
-8.84,0.86,
-8.83,0.86,
-8.83,0.86,
-8.83,0.86,
-8.82,0.86,
-8.8,0.86,
-8.77,0.86,
-8.73,0.86,
-8.7,0.86,
-8.67,0.86,
-8.65,0.86,
-8.63,0.86,
-8.61,0.86,
-8.59,0.86,
-8.57,0.86,
-8.55,0.87,
-8.53,0.87,
-8.51,0.87,
-8.47,0.87,
-8.45,0.87,
-8.43,0.88,
-8.42,0.87,
-8.4,1,
-8.38,1.14,
-8.36,1.23,
-8.36,1.28,
-8.35,1.31,
-8.34,1.33,
-8.34,1.34,
-8.33,1.36,
-8.33,1.39,
-8.32,1.41,
-8.31,1.45,
-8.3,1.49,
-8.29,1.53,
-8.29,1.56,
-8.28,1.6,
-8.27,1.65,
-8.27,1.74,
-8.26,1.85,
-8.26,1.94,
-8.25,2.01,
-8.25,2.04,
-8.25,2.06,
-8.25,2.07,
-8.24,2.08,
-8.24,2.09,
-8.23,2.1,
-8.23,2.11,
-8.23,2.11,
-8.22,2.12,
-8.22,2.13,
-8.22,2.14,
-8.21,2.15,
-8.21,2.16,
-8.2,2.17,
-8.2,2.18,
-8.19,2.19,
-8.19,2.2,
-8.19,2.21,
-8.18,2.22,
-8.18,2.23,
-8.18,2.24,
-8.17,2.24,
-8.17,2.25,
-8.17,2.25,
-8.16,2.26,
-8.16,2.26,
-8.16,2.27,
-8.16,2.27,
-8.15,2.27,
-8.15,2.28,
-8.15,2.28,
-8.15,2.29,
-8.15,2.29,
-8.15,2.29,
-8.15,2.29,
-8.15,2.3,
-8.15,2.3,
-8.15,2.3,
-8.15,2.3,
-8.15,2.3,
-8.15,2.31,
-8.15,2.31,
-8.15,2.31,
-8.15,2.31,
-8.15,2.31,
-8.15,2.31,
-8.15,2.31,
-8.15,2.32,
-8.15,2.32,
-8.15,2.32,
-8.15,2.32,
-8.15,2.33,
-8.15,2.33,
-8.15,2.33,
-8.14,2.33,
-8.15,2.34,
-8.14,2.34,
-8.14,2.34,
-8.14,2.34,
-8.14,2.34,
-8.14,2.35,
-8.14,2.35,
-8.14,2.35,
-8.14,2.35,
-8.14,2.35,
-8.14,2.35,
-8.14,2.35,
-8.14,2.36,
-8.14,2.36,
-8.14,2.36,
-8.14,2.36,
-8.14,2.37,
-8.15,2.37,
-8.15,2.37,
-8.15,2.37,
-8.15,2.37,
-8.15,2.37,
-8.15,2.38,
-8.15,2.38,
-8.15,2.38,
-8.15,2.38,
-8.15,2.38,
-8.14,2.38,
-8.14,2.39,
-8.14,2.39,
-8.14,2.39,
-8.14,2.39,
-8.14,2.39,
-8.14,2.39,
-8.14,2.4,
-8.15,2.4,
-8.15,2.4,
-8.15,2.4,
-8.15,2.4,
-8.15,2.41,
-8.15,2.41,
-8.15,2.41,
-8.15,2.41,
-8.15,2.41,
-8.15,2.41,
-8.15,2.41,
-8.15,2.42,
-8.15,2.42,
-8.15,2.42,
-8.15,2.42,
-8.14,2.42,
-8.14,2.42,
-8.14,2.42,
-8.14,2.42,
-8.14,2.42,
-8.15,2.43,
-8.15,2.43,
-8.15,2.43,
-8.15,2.43,
-8.15,2.43,
-8.15,2.43,
-8.15,2.43,
-8.15,2.43,
-8.16,2.43,
-8.16,2.44,
-8.16,2.44,
-8.16,2.44,
-8.16,2.44,
-8.16,2.44,
-8.16,2.44,
-8.16,2.44,
-8.16,2.44,
-8.16,2.44,
-8.16,2.45,
-8.16,2.45,
-8.17,2.45,
-8.17,2.45,
-8.17,2.45,
-8.17,2.45,
-8.17,2.45,
-8.17,2.46,
-8.17,2.46,
-8.17,2.46,
-8.17,2.46,
-8.17,2.46,
-8.17,2.46,
-8.17,2.46,
-8.17,2.47,
-8.17,2.47,
-8.17,2.47,
-8.17,2.47,
-8.17,2.47,
-8.16,2.46,
-8.17,2.48,
-8.17,2.49,
-8.17,2.5,
-8.16,2.5,
-8.16,2.5,
-8.16,2.5,
-8.16,2.51,
-8.16,2.51,
-8.16,2.51,
-8.16,2.51,
-8.17,2.51,
-8.17,2.51,
-8.17,2.51,
-8.17,2.51,
-8.18,2.51,
-8.18,2.51,
-8.18,2.51,
-8.18,2.51,
-8.18,2.51,
-8.18,2.51,
-8.18,2.51,
-8.18,2.51,
-8.18,2.51,
-8.18,2.51,
-8.18,2.51,
-8.18,2.52,
-8.19,2.52,
-8.19,2.52,
-8.18,2.53,
-8.18,2.54,
-8.17,2.55,
-8.16,2.57,
-8.16,2.58,
-8.15,2.6,
-8.14,2.62,
-8.14,2.64,
-8.13,2.67,
-8.12,2.7,
-8.11,2.73,
-8.1,2.77,
-8.09,2.81,
-8.08,2.85,
-8.06,2.9,
-8.05,2.94,
-8.03,2.99,
-8.01,3.05,
-7.99,3.11,
-7.97,3.17,
-7.95,3.24,
-7.92,3.32,
-7.89,3.41,
-7.86,3.5,
-7.83,3.6,
-7.8,3.7,
-7.77,3.8,
-7.74,3.91,
-7.7,4.02,
-7.67,4.13,
-7.63,4.25,
-7.59,4.36,
-7.55,4.47,
-7.52,4.58,
-7.48,4.68,
-7.45,4.78,
-7.42,4.87,
-7.38,4.94,
-7.36,5.01,
-7.33,5.08,
-7.31,5.15,
-7.28,5.21,
-7.25,5.28,
-7.22,5.35,
-7.19,5.43,
-7.16,5.52,
-7.13,5.61,
-7.1,5.7,
-7.06,5.79,
-7.03,5.88,
-7,5.98,
-6.96,6.08,
-6.93,6.18,
-6.88,6.28,
-6.83,6.38,
-6.79,6.48,
-6.74,6.58,
-6.7,6.69,
-6.66,6.79,
-6.61,6.89,
-6.57,6.98,
-6.52,7.09,
-6.48,7.21,
-6.45,7.34,
-6.41,7.44,
-6.38,7.53,
-6.33,7.64,
-6.29,7.77,
-6.25,7.93,
-6.22,8.08,
-6.2,8.23,
-6.19,8.38,
-6.18,8.51,
-6.14,8.65,
-6.09,8.81,
-6.03,8.99,
-5.99,9.18,
-5.96,9.36,
-5.94,9.55,
-5.9,9.74,
-5.83,9.97,
-5.74,10.21,
-5.62,10.46,
-5.5,10.71,
-5.4,10.94,
-5.36,11.11,
-5.34,11.26,
-5.33,11.38,
-5.32,11.49,
-5.32,11.61,
-5.31,11.73,
-5.31,11.85,
-5.31,11.96,
-5.3,12.08,
-5.3,12.21,
-5.3,12.35,
-5.3,12.5,
-5.3,12.66,
-5.29,12.82,
-5.29,12.99,
-5.28,13.16,
-5.26,13.33,
-5.25,13.51,
-5.24,13.72,
-5.24,13.94,
-5.24,14.15,
-5.24,14.35,
-5.23,14.53,
-5.23,14.71,
-5.24,14.89,
-5.25,15.06,
-5.24,15.21,
-5.24,15.37,
-5.23,15.54,
-5.23,15.72,
-5.23,15.9,
-5.23,16.09,
-5.22,16.28,
-5.21,16.46,
-5.2,16.65,
-5.19,16.85,
-5.18,17.05,
-5.17,17.25,
-5.17,17.45,
-5.17,17.65,
-5.16,17.85,
-5.16,18.05,
-5.16,18.25,
-5.16,18.44,
-5.15,18.64,
-5.15,18.83,
-5.15,19.04,
-5.15,19.23,
-5.16,19.43,
-5.16,19.51,
-5.16,19.54,
-5.17,19.54,
-5.19,19.54,
-5.2,19.56,
-5.21,19.59,
-5.22,19.64,
-5.23,19.71,
-5.23,19.8,
-5.23,19.89,
-5.24,20,
-5.24,20.11,
-5.23,20.21,
-5.23,20.3,
-5.22,20.38,
-5.22,20.46,
-5.22,20.54,
-5.22,20.64,
-5.22,20.75,
-5.21,20.86,
-5.21,20.97,
-5.2,21.09,
-5.17,21.22,
-5.12,21.4,
-5.08,21.64,
-5.05,21.91,
-5.03,22.2,
-5.03,22.49,
-5.03,22.74,
-5.04,22.98,
-5.04,23.19,
-5.04,23.37,
-5.04,23.54,
-5.03,23.71,
-5.01,23.91,
-5,24.13,
-4.98,24.36,
-4.97,24.59,
-4.97,24.8,
-4.96,24.98,
-4.96,25.16,
-4.95,25.34,
-4.94,25.52,
-4.92,25.71,
-4.9,25.91,
-4.88,26.11,
-4.85,26.3,
-4.84,26.49,
-4.83,26.65,
-4.82,26.79,
-4.82,26.89,
-4.82,26.99,
-4.85,27.11,
-4.89,27.2,
-4.93,27.25,
-4.96,27.26,
-4.98,27.27,
-5,27.29,
-5.03,27.33,
-5.05,27.36,
-5.05,27.41,
-5.05,27.47,
-5.04,27.56,
-5.04,27.68,
-5.04,27.79,
-5.04,27.9,
-5.05,28,
-5.05,28.08,
-5.04,28.12,
-5.04,28.15,
-5.03,28.17,
-5.02,28.19,
-5.01,28.2,
-5.01,28.22,
-5.01,28.25,
-5.01,28.3,
-5,28.35,
-4.95,28.45,
-4.94,28.55,
-4.93,28.69,
-4.91,28.86,
-4.9,29.05,
-4.91,29.22,
-4.91,29.36,
-4.91,29.46,
-4.91,29.52,
-4.91,29.57,
-4.91,29.62,
-4.91,29.66,
-4.91,29.69,
-4.9,29.71,
-4.9,29.72,
-4.9,29.72,
-4.9,29.71,
-4.9,29.7,
-4.9,29.69,
-4.9,29.66,
-4.9,29.64,
-4.89,29.6,
-4.89,29.57,
-4.88,29.55,
-4.88,29.54,
-4.87,29.52,
-4.87,29.51,
-4.87,29.49,
-4.86,29.48,
-4.86,29.47,
-4.86,29.47,
-4.86,29.47,
-4.85,29.48,
-4.82,29.5,
-4.81,29.54,
-4.8,29.6,
-4.8,29.67,
-4.8,29.73,
-4.81,29.77,
-4.81,29.82,
-4.82,29.86,
-4.82,29.9,
-4.82,29.94,
-4.82,29.98,
-4.82,30.02,
-4.82,30.06,
-4.82,30.12,
-4.82,30.18,
-4.82,30.23,
-4.81,30.29,
-4.81,30.34,
-4.81,30.4,
-4.81,30.47,
-4.81,30.54,
-4.81,30.6,
-4.81,30.66,
-4.8,30.72,
-4.8,30.78,
-4.8,30.82,
-4.8,30.87,
-4.82,30.97,
-4.85,31.02,
-4.87,31.05,
-4.89,31.06,
-4.9,31.08,
-4.9,31.1,
-4.91,31.13,
-4.91,31.14,
-4.91,31.15,
-4.91,31.16,
-4.91,31.17,
-4.92,31.17,
-4.93,31.18,
-4.94,31.17,
-4.95,31.15,
-4.95,31.13,
-4.95,31.11,
-4.95,31.1,
-4.96,31.08,
-4.96,31.07,
-4.96,31.06,
-4.96,31.04,
-4.96,31.03,
-4.96,31.03,
-4.97,31.04,
-4.99,31.04,
-5,31.03,
-5,31.01,
-5.01,30.99,
-5.01,30.97,
-5.01,30.95,
-5.01,30.94,
-5.02,30.93,
-5.02,30.92,
-5.02,30.92,
-5.02,30.92,
-5.02,30.91,
-5.02,30.91,
-5.01,30.9,
-5,30.92,
-5,30.95,
-5,30.98,
-5,31.01,
-4.99,31.04,
-4.99,31.05,
-4.98,31.05,
-4.98,31.06,
-4.98,31.05,
-4.97,31.05,
-4.97,31.04,
-4.97,31.04,
-4.97,31.05,
-4.96,31.06,
-4.96,31.08,
-4.96,31.09,
-4.96,31.1,
-4.96,31.12,
-4.96,31.14,
-4.95,31.15,
-4.95,31.17,
-4.95,31.18,
-4.95,31.19,
-4.94,31.18,
-4.94,31.17,
-4.94,31.16,
-4.93,31.14,
-4.93,31.12,
-4.93,31.1,
-4.93,31.08,
-4.93,31.06,
-4.93,31.05,
-4.93,31.04,
-4.93,31.02,
-4.93,31.01,
-4.93,31,
-4.93,30.99,
-4.92,30.99,
-4.92,30.98,
-4.92,30.97,
-4.91,30.97,
-4.91,30.98,
-4.91,30.99,
-4.9,31.02,
-4.89,31.06,
-4.88,31.11,
-4.87,31.15,
-4.87,31.17,
-4.88,31.2,
-4.89,31.24,
-4.89,31.26,
-4.9,31.27,
-4.91,31.29,
-4.91,31.3,
-4.91,31.3,
-4.91,31.29,
-4.91,31.28,
-4.91,31.27,
-4.91,31.27,
-4.9,31.28,
-4.88,31.3,
-4.88,31.33,
-4.89,31.36,
-4.9,31.4,
-4.92,31.44,
-4.94,31.46,
-4.97,31.48,
-5,31.48,
-5.03,31.47,
-5.06,31.44,
-5.09,31.41,
-5.13,31.38,
-5.16,31.36,
-5.18,31.34,
-5.21,31.33,
-5.24,31.33,
-5.27,31.35,
-5.31,31.38,
-5.35,31.43,
-5.4,31.49,
-5.45,31.56,
-5.52,31.63,
-5.59,31.7,
-5.65,31.76,
-5.71,31.8,
-5.77,31.83,
-5.83,31.85,
-5.88,31.86,
-5.94,31.85,
-5.99,31.85,
-6.05,31.83,
-6.1,31.82,
-6.17,31.8,
-6.25,31.78,
-6.36,31.74,
-6.49,31.72,
-6.62,31.71,
-6.75,31.7,
-6.86,31.69,
-6.97,31.67,
-7.07,31.65,
-7.17,31.64,
-7.26,31.62,
-7.36,31.6,
-7.45,31.59,
-7.54,31.57,
-7.64,31.55,
-7.73,31.52,
-7.83,31.49,
-7.93,31.46,
-8.04,31.43,
-8.15,31.41,
-8.27,31.4,
-8.39,31.4,
-8.52,31.42,
-8.65,31.43,
-8.78,31.45,
-8.91,31.46,
-9.05,31.47,
-9.17,31.48,
-9.3,31.49,
-9.42,31.5,
-9.54,31.51,
-9.66,31.53,
-9.79,31.55,
-9.91,31.59,
-10.04,31.63,
-10.16,31.67,
-10.28,31.72,
-10.41,31.76,
-10.53,31.82,
-10.65,31.87,
-10.77,31.92,
-10.89,31.96,
-11,31.99,
-11.12,32,
-11.22,31.99,
-11.33,31.97,
-11.42,31.93,
-11.52,31.88,
-11.63,31.84,
-11.74,31.8,
-11.85,31.77,
-11.96,31.75,
-12.08,31.74,
-12.21,31.75,
-12.34,31.78,
-12.47,31.81,
-12.61,31.86,
-12.75,31.92,
-12.89,31.99,
-13.03,32.05,
-13.16,32.12,
-13.29,32.19,
-13.42,32.26,
-13.55,32.33,
-13.68,32.39,
-13.8,32.44,
-13.93,32.49,
-14.06,32.52,
-14.19,32.55,
-14.32,32.57,
-14.44,32.6,
-14.58,32.63,
-14.72,32.67,
-14.85,32.71,
-14.99,32.74,
-15.13,32.78,
-15.27,32.82,
-15.41,32.86,
-15.55,32.89,
-15.68,32.93,
-15.81,32.96,
-15.94,32.99,
-16.07,33.02,
-16.2,33.05,
-16.33,33.09,
-16.45,33.14,
-16.58,33.19,
-16.7,33.24,
-16.83,33.28,
-16.95,33.3,
-17.07,33.32,
-17.19,33.34,
-17.31,33.35,
-17.44,33.37,
-17.57,33.38,
-17.71,33.4,
-17.86,33.42,
-18.02,33.44,
-18.18,33.47,
-18.35,33.5,
-18.53,33.55,
-18.72,33.61,
-18.92,33.68,
-19.12,33.75,
-19.31,33.83,
-19.51,33.9,
-19.71,33.98,
-19.9,34.05,
-20.09,34.11,
-20.28,34.15,
-20.48,34.15,
-20.69,34.16,
-20.93,34.17,
-21.17,34.19,
-21.4,34.21,
-21.63,34.25,
-21.86,34.28,
-22.09,34.32,
-22.32,34.36,
-22.55,34.41,
-22.79,34.45,
-23.03,34.5,
-23.27,34.55,
-23.51,34.61,
-23.74,34.66,
-23.95,34.71,
-24.15,34.75,
-24.35,34.8,
-24.55,34.85,
-24.76,34.9,
-24.99,34.95,
-25.24,35,
-25.52,35.08,
-25.8,35.17,
-26.07,35.26,
-26.31,35.36,
-26.53,35.46,
-26.72,35.55,
-26.9,35.63,
-27.06,35.7,
-27.22,35.75,
-27.38,35.78,
-27.54,35.81,
-27.69,35.82,
-27.85,35.83,
-28,35.83,
-28.16,35.85,
-28.32,35.89,
-28.5,35.94,
-28.69,36.01,
-28.88,36.08,
-29.07,36.16,
-29.26,36.23,
-29.43,36.3,
-29.6,36.37,
-29.76,36.45,
-29.91,36.53,
-30.06,36.61,
-30.19,36.69,
-30.32,36.75,
-30.44,36.81,
-30.56,36.86,
-30.68,36.91,
-30.79,36.94,
-30.9,36.97,
-31.01,37,
-31.12,37.02,
-31.23,37.05,
-31.34,37.08,
-31.45,37.11,
-31.55,37.13,
-31.65,37.14,
-31.74,37.14,
-31.83,37.14,
-31.91,37.14,
-31.98,37.15,
-32.05,37.16,
-32.12,37.17,
-32.18,37.19,
-32.25,37.22,
-32.32,37.25,
-32.39,37.29,
-32.46,37.32,
-32.54,37.37,
-32.62,37.42,
-32.71,37.49,
-32.8,37.55,
-32.9,37.62,
-33.01,37.68,
-33.11,37.72,
-33.21,37.72,
-33.29,37.7,
-33.36,37.66,
-33.42,37.59,
-33.46,37.52,
-33.5,37.45,
-33.54,37.39,
-33.57,37.32,
-33.59,37.28,
-33.6,37.26,
-33.62,37.27,
-33.66,37.32,
-33.72,37.39,
-33.77,37.47,
-33.83,37.55,
-33.87,37.63,
-33.92,37.69,
-33.96,37.76,
-33.99,37.82,
-34.02,37.88,
-34.04,37.94,
-34.06,37.98,
